time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2024-01-12 16:00:00,48.0,30.2,50.0,0.0,,240.0,3.4,,1022.8,,2.0
2024-01-12 17:00:00,48.0,30.2,50.0,0.0,,240.0,3.4,,1022.8,,2.0
2024-01-12 18:00:00,50.0,28.9,44.0,0.0,,130.0,11.4,,1020.5,,3.0
2024-01-12 19:00:00,46.9,30.2,52.0,0.0,,100.0,9.2,,1020.0,,3.0
2024-01-12 20:00:00,46.9,30.2,52.0,0.0,,100.0,9.2,,1020.0,,3.0
2024-01-12 21:00:00,44.1,34.9,70.0,0.0,,80.0,8.1,,1018.1,,3.0
2024-01-12 22:00:00,44.1,34.9,70.0,0.0,,80.0,8.1,,1018.1,,3.0
2024-01-12 23:00:00,44.1,36.0,73.0,0.0,,60.0,7.0,,1016.9,,3.0
2024-01-13 00:00:00,45.0,37.9,76.0,0.0,,80.0,7.0,,1013.0,,3.0
2024-01-13 01:00:00,46.0,38.8,76.0,0.0,,60.0,15.0,,1011.5,,3.0
2024-01-13 02:00:00,46.0,38.8,76.0,0.0,,60.0,15.0,,1011.5,,3.0
2024-01-13 03:00:00,46.9,41.2,80.0,0.031,,60.0,15.0,,1008.0,,8.0
2024-01-13 04:00:00,46.9,43.0,86.0,0.106,,60.0,20.8,,1005.1,,9.0
2024-01-13 05:00:00,46.9,43.0,86.0,0.079,,60.0,23.1,,1005.1,,9.0
2024-01-13 06:00:00,48.9,46.0,90.0,0.157,,60.0,23.1,,999.8,,9.0
2024-01-13 07:00:00,50.0,46.9,89.0,0.374,,50.0,17.2,,996.8,,9.0
2024-01-13 08:00:00,50.0,46.9,89.0,0.567,,40.0,18.3,,996.8,,9.0
2024-01-13 09:00:00,53.1,51.1,93.0,0.524,,40.0,4.7,,992.5,,9.0
2024-01-13 10:00:00,54.0,52.0,93.0,0.134,,137.0,3.4,,991.0,,9.0
2024-01-13 11:00:00,54.0,52.0,93.0,0.106,,152.0,3.4,,991.0,,9.0
2024-01-13 12:00:00,54.0,52.0,93.0,0.008,,0.0,0.0,,989.8,,17.0
2024-01-13 13:00:00,55.0,53.1,93.0,0.0,,250.0,7.0,,988.9,,3.0
2024-01-13 14:00:00,53.6,52.0,94.0,0.0,,250.0,7.0,,988.9,,3.0
2024-01-13 15:00:00,54.0,51.1,90.0,0.004,,250.0,15.0,,989.3,,7.0
2024-01-13 16:00:00,52.0,42.8,71.0,0.0,,250.0,15.0,,989.1,,2.0
2024-01-13 17:00:00,52.0,42.8,71.0,0.0,,270.0,19.7,,989.1,,3.0
2024-01-13 18:00:00,48.0,37.9,68.0,0.0,,260.0,17.2,,991.4,,3.0
2024-01-13 19:00:00,48.0,37.9,68.0,0.0,,270.0,21.9,,993.0,,2.0
2024-01-13 20:00:00,48.0,30.7,51.0,0.0,,270.0,19.7,,993.0,,1.0
2024-01-13 21:00:00,45.0,24.3,44.0,0.0,,260.0,16.1,,996.8,,2.0
2024-01-13 22:00:00,44.1,21.9,41.0,0.0,,280.0,16.1,,996.8,,1.0
2024-01-13 23:00:00,44.1,21.9,41.0,0.0,,280.0,16.1,,998.7,,2.0
2024-01-14 00:00:00,39.9,21.7,48.0,0.0,,270.0,25.3,,1002.3,,1.0
2024-01-14 01:00:00,39.0,21.9,50.0,0.0,,270.0,20.8,,1004.2,,2.0
2024-01-14 02:00:00,39.0,21.9,50.0,0.0,,260.0,21.9,,1004.2,,1.0
2024-01-14 03:00:00,37.0,20.1,50.0,0.0,,270.0,15.0,,1006.7,,1.0
2024-01-14 04:00:00,36.0,20.1,52.0,0.0,,270.0,20.8,,1008.0,,1.0
2024-01-14 05:00:00,36.0,20.1,52.0,0.0,,270.0,18.3,,1008.0,,1.0
2024-01-14 06:00:00,35.1,21.0,56.0,0.0,,270.0,15.0,,1009.8,,1.0
2024-01-14 07:00:00,35.1,17.8,49.0,0.0,,260.0,18.3,,1010.7,,1.0
2024-01-14 08:00:00,35.1,17.8,49.0,0.0,,270.0,17.2,,1010.7,,1.0
2024-01-14 09:00:00,34.0,21.2,59.0,0.0,,260.0,13.9,,1011.3,,1.0
2024-01-14 10:00:00,33.1,21.0,61.0,0.0,,250.0,15.0,,1012.0,,1.0
2024-01-14 11:00:00,33.1,21.0,61.0,0.0,,250.0,15.0,,1012.0,,1.0
2024-01-14 12:00:00,33.1,21.9,63.0,0.0,,250.0,12.7,,1012.2,,1.0
2024-01-14 13:00:00,36.0,25.0,64.0,0.0,,230.0,15.0,,1011.8,,1.0
2024-01-14 14:00:00,36.0,25.0,64.0,0.0,,230.0,15.0,,1011.8,,3.0
2024-01-14 15:00:00,42.1,24.8,50.0,0.0,,230.0,16.1,,1009.7,,1.0
2024-01-14 16:00:00,43.0,24.1,47.0,0.0,,230.0,16.1,,1008.6,,2.0
2024-01-14 17:00:00,43.0,24.1,47.0,0.0,,240.0,19.7,,1008.6,,2.0
2024-01-14 18:00:00,37.9,26.1,62.0,0.008,,270.0,8.1,,1009.7,,7.0
2024-01-14 19:00:00,39.0,21.9,50.0,0.0,,270.0,18.3,,1010.1,,3.0
2024-01-14 20:00:00,39.0,21.9,50.0,0.0,,270.0,18.3,,1010.1,,3.0
2024-01-14 21:00:00,39.9,7.7,26.0,0.0,,290.0,11.4,,1011.8,,2.0
2024-01-14 22:00:00,34.0,7.9,33.0,0.0,,270.0,18.3,,1017.3,,1.0
2024-01-14 23:00:00,34.0,7.9,33.0,0.0,,270.0,18.3,,1017.3,,2.0
2024-01-15 00:00:00,32.0,12.0,43.0,0.0,,270.0,4.7,,1019.4,,1.0
2024-01-15 01:00:00,30.0,10.8,44.0,0.0,,270.0,11.4,,1020.2,,2.0
2024-01-15 02:00:00,30.0,10.8,44.0,0.0,,270.0,11.4,,1020.2,,1.0
2024-01-15 03:00:00,28.9,10.8,46.0,0.0,,0.0,4.7,,1021.2,,1.0
2024-01-15 04:00:00,28.0,9.9,46.0,0.0,,240.0,9.2,,1021.6,,2.0
2024-01-15 05:00:00,28.0,9.9,46.0,0.0,,240.0,9.2,,1021.6,,3.0
2024-01-15 06:00:00,27.0,10.8,50.0,0.0,,260.0,9.2,,1023.2,,3.0
2024-01-15 07:00:00,26.1,9.9,50.0,0.0,,260.0,9.2,,1023.3,,3.0
2024-01-15 08:00:00,26.1,9.9,50.0,0.0,,260.0,9.2,,1023.3,,3.0
2024-01-15 09:00:00,25.0,8.1,48.0,0.0,,270.0,9.2,,1024.0,,3.0
2024-01-15 10:00:00,25.0,10.2,53.0,0.0,,260.0,10.3,,1024.5,,3.0
2024-01-15 11:00:00,25.0,10.2,53.0,0.0,,260.0,10.3,,1024.5,,3.0
2024-01-15 12:00:00,25.0,11.1,55.0,0.0,,260.0,10.3,,1024.9,,2.0
2024-01-15 13:00:00,26.1,10.8,52.0,0.0,,250.0,9.2,,1025.4,,2.0
2024-01-15 14:00:00,26.1,10.8,52.0,0.0,,250.0,9.2,,1025.4,,2.0
2024-01-15 15:00:00,28.0,14.0,55.0,0.0,,250.0,8.1,,1025.5,,3.0
2024-01-15 16:00:00,28.0,14.0,55.0,0.0,,250.0,8.1,,1025.5,,3.0
2024-01-15 17:00:00,28.9,14.0,53.0,0.0,,260.0,11.4,,1025.2,,3.0
2024-01-15 18:00:00,28.9,10.2,45.0,0.0,,250.0,10.3,,1023.7,,3.0
2024-01-15 19:00:00,28.9,8.2,41.0,0.0,,260.0,7.0,,1023.5,,3.0
2024-01-15 20:00:00,28.9,8.2,41.0,0.0,,260.0,7.0,,1023.5,,3.0
2024-01-15 21:00:00,28.9,8.2,41.0,0.0,,260.0,7.0,,1023.7,,3.0
2024-01-15 22:00:00,28.9,12.2,49.0,0.0,,250.0,8.1,,1023.7,,3.0
2024-01-15 23:00:00,28.9,12.2,49.0,0.0,,250.0,8.1,,1023.7,,3.0
2024-01-16 00:00:00,28.9,15.3,56.0,0.0,,260.0,8.1,,1023.6,,3.0
2024-01-16 01:00:00,28.9,15.3,56.0,0.0,,260.0,8.1,,1023.6,,3.0
2024-01-16 02:00:00,26.6,21.2,80.0,0.0,,260.0,7.0,,1023.6,,3.0
2024-01-16 03:00:00,27.0,21.9,81.0,0.004,,270.0,7.0,,1023.1,,14.0
2024-01-16 04:00:00,26.6,23.0,86.0,0.016,,270.0,7.0,,1022.8,,15.0
2024-01-16 05:00:00,26.6,24.8,93.0,0.024,,260.0,7.0,,1021.8,,15.0
2024-01-16 06:00:00,26.6,24.8,93.0,0.039,,270.0,3.4,,1020.8,,16.0
2024-01-16 07:00:00,30.0,27.0,88.0,0.031,,60.0,8.1,,1019.5,,15.0
2024-01-16 08:00:00,28.4,26.6,93.0,0.024,,40.0,8.1,,1019.5,,15.0
2024-01-16 09:00:00,28.0,25.0,88.0,0.008,,50.0,9.2,,1018.3,,14.0
2024-01-16 10:00:00,28.4,26.6,93.0,0.02,,50.0,11.4,,1017.5,,15.0
2024-01-16 11:00:00,28.4,26.6,93.0,0.012,,40.0,10.3,,1016.4,,15.0
2024-01-16 12:00:00,30.0,27.0,88.0,0.024,,30.0,9.2,,1015.3,,15.0
2024-01-16 13:00:00,30.2,26.6,86.0,0.02,,40.0,12.7,,1012.8,,15.0
2024-01-16 14:00:00,30.9,28.0,89.0,0.016,,40.0,12.7,,1012.8,,15.0
2024-01-16 15:00:00,30.9,28.0,89.0,0.039,,30.0,7.0,,1011.5,,16.0
2024-01-16 16:00:00,32.0,30.0,92.0,0.035,,30.0,10.3,,1006.9,,15.0
2024-01-16 17:00:00,32.0,30.0,92.0,0.028,,30.0,10.3,,1006.9,,15.0
2024-01-16 18:00:00,33.1,29.8,88.0,0.012,,30.0,12.7,,1004.8,,15.0
2024-01-16 19:00:00,30.2,28.4,93.0,0.02,,324.0,4.7,,1005.6,,15.0
2024-01-16 20:00:00,30.2,28.4,93.0,0.016,,321.0,7.0,,1006.4,,15.0
2024-01-16 21:00:00,30.2,28.4,93.0,0.008,,120.0,4.7,,1006.9,,14.0
2024-01-16 22:00:00,28.9,27.0,92.0,0.0,,0.0,3.4,,1008.3,,3.0
2024-01-16 23:00:00,28.9,27.0,92.0,0.0,,302.0,3.4,,1008.3,,3.0
2024-01-17 00:00:00,27.0,24.1,89.0,0.0,,306.0,4.7,,1009.0,,3.0
2024-01-17 01:00:00,26.1,21.9,84.0,0.0,,0.0,0.0,,1009.7,,3.0
2024-01-17 02:00:00,26.1,21.9,84.0,0.0,,0.0,0.0,,1009.7,,3.0
2024-01-17 03:00:00,24.1,19.9,84.0,0.0,,321.0,5.8,,1010.6,,1.0
2024-01-17 04:00:00,23.0,18.0,81.0,0.0,,319.0,3.4,,1011.6,,1.0
2024-01-17 05:00:00,23.0,17.2,78.0,0.0,,306.0,4.7,,1012.3,,1.0
2024-01-17 06:00:00,21.9,15.3,75.0,0.0,,299.0,3.4,,1012.9,,1.0
2024-01-17 07:00:00,21.0,14.0,74.0,0.0,,297.0,4.7,,1013.1,,1.0
2024-01-17 08:00:00,21.0,14.0,74.0,0.0,,260.0,4.7,,1013.1,,1.0
2024-01-17 09:00:00,19.9,12.9,74.0,0.0,,260.0,3.4,,1013.5,,1.0
2024-01-17 10:00:00,19.9,12.9,74.0,0.0,,270.0,10.3,,1014.5,,1.0
2024-01-17 11:00:00,19.9,12.9,74.0,0.0,,270.0,10.3,,1014.5,,1.0
2024-01-17 12:00:00,19.0,10.9,70.0,0.0,,260.0,11.4,,1015.8,,1.0
2024-01-17 13:00:00,23.0,15.1,71.0,0.0,,270.0,11.4,,1016.5,,1.0
2024-01-17 14:00:00,23.0,15.1,71.0,0.0,,270.0,11.4,,1016.5,,1.0
2024-01-17 15:00:00,24.1,15.1,68.0,0.0,,270.0,10.3,,1016.9,,1.0
2024-01-17 16:00:00,28.0,13.1,53.0,0.0,,270.0,12.7,,1016.2,,1.0
2024-01-17 17:00:00,28.0,13.1,53.0,0.0,,270.0,12.7,,1016.2,,1.0
2024-01-17 18:00:00,30.0,10.8,44.0,0.0,,270.0,17.2,,1015.5,,1.0
2024-01-17 19:00:00,28.9,10.8,44.0,0.0,,270.0,17.2,,1015.8,,1.0
2024-01-17 20:00:00,28.9,10.2,45.0,0.0,,270.0,17.2,,1015.8,,1.0
2024-01-17 21:00:00,25.0,7.2,46.0,0.0,,270.0,15.0,,1016.9,,1.0
2024-01-17 22:00:00,23.0,7.2,50.0,0.0,,260.0,15.0,,1018.1,,1.0
2024-01-17 23:00:00,23.0,7.2,50.0,0.0,,260.0,15.0,,1018.1,,1.0
2024-01-18 00:00:00,23.0,8.1,52.0,0.0,,270.0,16.1,,1019.1,,1.0
2024-01-18 01:00:00,23.0,8.1,52.0,0.0,,270.0,16.1,,1019.6,,1.0
2024-01-18 02:00:00,23.0,8.1,52.0,0.0,,270.0,16.1,,1019.6,,1.0
2024-01-18 03:00:00,23.0,8.1,52.0,0.0,,280.0,16.1,,1021.2,,1.0
2024-01-18 04:00:00,23.0,8.1,52.0,0.0,,270.0,11.4,,1021.4,,1.0
2024-01-18 05:00:00,23.0,8.1,52.0,0.0,,270.0,11.4,,1021.4,,1.0
2024-01-18 06:00:00,23.0,10.0,57.0,0.0,,270.0,12.7,,1021.5,,3.0
2024-01-18 07:00:00,23.0,10.0,57.0,0.0,,270.0,12.7,,1022.4,,2.0
2024-01-18 08:00:00,23.0,10.0,57.0,0.0,,250.0,15.0,,1022.4,,2.0
2024-01-18 09:00:00,23.0,8.1,52.0,0.0,,260.0,9.2,,1021.9,,1.0
2024-01-18 10:00:00,24.1,8.1,50.0,0.0,,270.0,10.3,,1022.3,,2.0
2024-01-18 11:00:00,24.1,8.1,50.0,0.0,,270.0,10.3,,1022.3,,3.0
2024-01-18 12:00:00,24.1,10.2,55.0,0.0,,250.0,10.3,,1022.9,,3.0
2024-01-18 13:00:00,26.1,9.9,50.0,0.0,,250.0,11.4,,1023.6,,3.0
2024-01-18 14:00:00,26.1,9.9,50.0,0.0,,250.0,11.4,,1023.6,,3.0
2024-01-18 15:00:00,27.0,10.8,50.0,0.0,,250.0,8.1,,1023.3,,3.0
2024-01-18 16:00:00,30.0,13.1,49.0,0.0,,270.0,11.4,,1022.8,,3.0
2024-01-18 17:00:00,30.0,13.1,49.0,0.0,,270.0,11.4,,1022.8,,3.0
2024-01-18 18:00:00,32.0,14.0,47.0,0.0,,270.0,8.1,,1020.3,,3.0
2024-01-18 19:00:00,33.1,16.0,49.0,0.0,,210.0,9.2,,1019.6,,3.0
2024-01-18 20:00:00,33.1,16.0,49.0,0.0,,210.0,9.2,,1019.6,,3.0
2024-01-18 21:00:00,33.1,16.9,51.0,0.0,,220.0,8.1,,1018.6,,3.0
2024-01-18 22:00:00,33.1,16.9,51.0,0.0,,280.0,10.3,,1018.9,,3.0
2024-01-18 23:00:00,33.1,16.9,51.0,0.0,,280.0,10.3,,1018.9,,3.0
2024-01-19 00:00:00,33.1,16.9,51.0,0.0,,260.0,10.3,,1019.4,,3.0
2024-01-19 01:00:00,33.1,16.9,51.0,0.0,,260.0,7.0,,1018.9,,3.0
2024-01-19 02:00:00,33.1,16.9,51.0,0.0,,260.0,7.0,,1018.9,,3.0
2024-01-19 03:00:00,33.1,17.8,53.0,0.0,,270.0,3.4,,1017.2,,3.0
2024-01-19 04:00:00,33.1,16.9,51.0,0.0,,0.0,0.0,,1016.8,,3.0
2024-01-19 05:00:00,33.1,16.9,51.0,0.0,,0.0,0.0,,1016.8,,3.0
2024-01-19 06:00:00,33.1,19.0,56.0,0.0,,60.0,5.8,,1015.2,,3.0
2024-01-19 07:00:00,33.1,19.9,58.0,0.0,,80.0,5.8,,1014.5,,3.0
2024-01-19 08:00:00,33.1,19.9,58.0,0.0,,80.0,5.8,,1014.5,,3.0
2024-01-19 09:00:00,33.1,19.0,56.0,0.0,,50.0,8.1,,1013.6,,3.0
2024-01-19 10:00:00,33.1,17.8,53.0,0.008,,50.0,9.2,,1013.0,,14.0
2024-01-19 11:00:00,33.1,17.8,53.0,0.008,,50.0,9.2,,1013.0,,14.0
2024-01-19 12:00:00,30.9,20.8,66.0,0.008,,40.0,10.3,,1011.5,,14.0
2024-01-19 13:00:00,32.0,24.1,72.0,0.004,,70.0,10.3,,1011.7,,14.0
2024-01-19 14:00:00,32.0,25.0,75.0,0.0,,60.0,10.3,,1011.7,,3.0
2024-01-19 15:00:00,30.9,24.8,78.0,0.0,,50.0,11.4,,1011.1,,3.0
2024-01-19 16:00:00,30.9,27.0,85.0,0.008,,30.0,10.3,,1008.5,,14.0
2024-01-19 17:00:00,30.9,27.0,85.0,0.012,,30.0,10.3,,1008.5,,15.0
2024-01-19 18:00:00,30.2,26.6,86.0,0.012,,50.0,13.9,,1007.5,,15.0
2024-01-19 19:00:00,30.2,28.4,93.0,0.008,,60.0,12.7,,1007.2,,14.0
2024-01-19 20:00:00,30.2,28.4,93.0,0.008,,60.0,7.0,,1008.0,,14.0
2024-01-19 21:00:00,30.0,26.1,85.0,0.008,,0.0,0.0,,1008.6,,14.0
2024-01-19 22:00:00,30.0,26.1,85.0,0.0,,0.0,0.0,,1008.6,,3.0
2024-01-19 23:00:00,30.2,24.8,80.0,0.0,,60.0,3.4,,1009.6,,3.0
2024-01-20 00:00:00,30.0,24.1,78.0,0.0,,352.0,7.0,,1010.3,,3.0
2024-01-20 01:00:00,28.0,21.2,75.0,0.0,,0.0,0.0,,1011.0,,3.0
2024-01-20 02:00:00,28.0,21.2,75.0,0.0,,0.0,0.0,,1011.0,,3.0
2024-01-20 03:00:00,28.0,19.8,71.0,0.0,,260.0,3.4,,1011.8,,3.0
2024-01-20 04:00:00,27.0,18.1,69.0,0.0,,310.0,3.4,,1012.0,,3.0
2024-01-20 05:00:00,27.0,18.1,69.0,0.0,,307.0,3.4,,1012.0,,3.0
2024-01-20 06:00:00,25.0,13.1,60.0,0.0,,250.0,7.0,,1013.1,,3.0
2024-01-20 07:00:00,23.0,10.0,57.0,0.0,,250.0,5.8,,1013.4,,3.0
2024-01-20 08:00:00,23.0,10.0,57.0,0.0,,290.0,5.8,,1013.4,,1.0
2024-01-20 09:00:00,21.0,12.2,68.0,0.0,,290.0,3.4,,1014.4,,1.0
2024-01-20 10:00:00,19.9,11.1,68.0,0.0,,301.0,3.4,,1015.1,,1.0
2024-01-20 11:00:00,19.9,11.1,68.0,0.0,,305.0,3.4,,1015.1,,1.0
2024-01-20 12:00:00,21.0,11.1,65.0,0.0,,302.0,4.7,,1015.4,,1.0
2024-01-20 13:00:00,21.0,10.0,62.0,0.0,,301.0,3.4,,1015.6,,1.0
2024-01-20 14:00:00,21.0,10.0,62.0,0.0,,310.0,3.4,,1015.6,,1.0
2024-01-20 15:00:00,23.0,10.8,59.0,0.0,,310.0,4.7,,1015.6,,3.0
2024-01-20 16:00:00,26.1,10.8,52.0,0.0,,304.0,5.8,,1014.7,,3.0
2024-01-20 17:00:00,26.1,10.8,52.0,0.0,,299.0,5.8,,1014.7,,3.0
2024-01-20 18:00:00,28.0,10.9,48.0,0.0,,299.0,4.7,,1014.1,,3.0
2024-01-20 19:00:00,28.0,10.9,48.0,0.0,,303.0,3.4,,1014.5,,3.0
2024-01-20 20:00:00,28.0,10.9,48.0,0.0,,304.0,3.4,,1014.5,,3.0
2024-01-20 21:00:00,24.1,10.2,55.0,0.0,,302.0,7.0,,1016.4,,3.0
2024-01-20 22:00:00,24.1,11.1,57.0,0.0,,301.0,3.4,,1017.2,,3.0
2024-01-20 23:00:00,24.1,11.1,57.0,0.0,,302.0,3.4,,1017.2,,3.0
2024-01-21 00:00:00,23.0,10.0,57.0,0.0,,306.0,7.0,,1017.6,,3.0
2024-01-21 01:00:00,21.9,10.2,60.0,0.0,,340.0,8.1,,1018.5,,3.0
2024-01-21 02:00:00,21.9,10.2,60.0,0.0,,340.0,8.1,,1018.5,,3.0
2024-01-21 03:00:00,21.9,10.2,60.0,0.0,,313.0,3.4,,1019.5,,3.0
2024-01-21 04:00:00,23.0,11.8,62.0,0.0,,313.0,4.7,,1020.1,,3.0
2024-01-21 05:00:00,23.0,11.8,62.0,0.0,,311.0,4.7,,1020.1,,3.0
2024-01-21 06:00:00,24.1,14.0,65.0,0.0,,310.0,5.8,,1021.1,,3.0
2024-01-21 07:00:00,23.0,12.9,65.0,0.0,,310.0,3.4,,1021.6,,3.0
2024-01-21 08:00:00,23.0,12.9,65.0,0.0,,310.0,3.4,,1021.6,,3.0
2024-01-21 09:00:00,23.0,12.9,65.0,0.0,,0.0,3.4,,1022.9,,3.0
2024-01-21 10:00:00,21.9,10.9,62.0,0.0,,314.0,7.0,,1024.2,,2.0
2024-01-21 11:00:00,21.9,10.9,62.0,0.0,,270.0,7.0,,1024.2,,1.0
2024-01-21 12:00:00,21.9,8.2,55.0,0.0,,270.0,7.0,,1026.6,,1.0
2024-01-21 13:00:00,23.0,8.8,54.0,0.0,,314.0,3.4,,1027.5,,1.0
2024-01-21 14:00:00,23.0,8.8,54.0,0.0,,330.0,3.4,,1027.5,,1.0
2024-01-21 15:00:00,27.0,12.0,53.0,0.0,,330.0,5.8,,1028.7,,1.0
2024-01-21 16:00:00,28.9,12.2,49.0,0.0,,312.0,4.7,,1027.6,,1.0
2024-01-21 17:00:00,28.9,12.2,49.0,0.0,,311.0,4.7,,1027.6,,1.0
2024-01-21 18:00:00,34.0,12.2,40.0,0.0,,306.0,4.7,,1027.4,,1.0
2024-01-21 19:00:00,36.0,14.0,40.0,0.0,,305.0,4.7,,1027.6,,1.0
2024-01-21 20:00:00,36.0,14.0,40.0,0.0,,306.0,4.7,,1027.6,,1.0
2024-01-21 21:00:00,33.1,12.9,43.0,0.0,,330.0,5.8,,1029.6,,1.0
2024-01-21 22:00:00,30.0,14.9,53.0,0.0,,330.0,3.4,,1030.7,,1.0
2024-01-21 23:00:00,30.0,14.9,53.0,0.0,,307.0,3.4,,1030.7,,1.0
2024-01-22 00:00:00,28.9,15.3,56.0,0.0,,307.0,3.4,,1031.3,,1.0
2024-01-22 01:00:00,28.0,12.2,51.0,0.0,,309.0,3.4,,1032.6,,1.0
2024-01-22 02:00:00,28.0,12.2,51.0,0.0,,306.0,3.4,,1032.6,,1.0
2024-01-22 03:00:00,27.0,12.0,53.0,0.0,,302.0,3.4,,1033.5,,1.0
2024-01-22 04:00:00,27.0,12.9,55.0,0.0,,280.0,4.7,,1034.1,,1.0
2024-01-22 05:00:00,27.0,12.9,55.0,0.0,,280.0,4.7,,1034.1,,1.0
2024-01-22 06:00:00,26.1,14.0,60.0,0.0,,260.0,5.8,,1034.4,,1.0
2024-01-22 07:00:00,27.0,14.9,60.0,0.0,,260.0,3.4,,1034.4,,1.0
2024-01-22 08:00:00,27.0,14.9,60.0,0.0,,278.0,3.4,,1034.4,,1.0
2024-01-22 09:00:00,27.0,16.0,63.0,0.0,,260.0,3.4,,1034.7,,1.0
2024-01-22 10:00:00,27.0,17.1,66.0,0.0,,250.0,7.0,,1034.8,,1.0
2024-01-22 11:00:00,27.0,17.1,66.0,0.0,,250.0,7.0,,1034.8,,1.0
2024-01-22 12:00:00,26.1,18.0,71.0,0.0,,260.0,7.0,,1035.7,,1.0
2024-01-22 13:00:00,28.0,18.1,66.0,0.0,,260.0,8.1,,1035.7,,1.0
2024-01-22 14:00:00,28.0,18.1,66.0,0.0,,260.0,8.1,,1035.7,,1.0
2024-01-22 15:00:00,30.9,17.1,56.0,0.0,,230.0,8.1,,1035.4,,1.0
2024-01-22 16:00:00,34.0,15.4,46.0,0.0,,260.0,7.0,,1034.4,,2.0
2024-01-22 17:00:00,34.0,15.4,46.0,0.0,,260.0,7.0,,1034.4,,2.0
2024-01-22 18:00:00,37.0,14.9,40.0,0.0,,230.0,10.3,,1032.9,,3.0
2024-01-22 19:00:00,37.9,14.0,37.0,0.0,,250.0,13.9,,1032.4,,3.0
2024-01-22 20:00:00,37.9,14.0,37.0,0.0,,250.0,13.9,,1032.4,,3.0
2024-01-22 21:00:00,37.0,16.0,42.0,0.0,,250.0,9.2,,1032.4,,3.0
2024-01-22 22:00:00,36.0,20.1,52.0,0.0,,240.0,11.4,,1032.5,,3.0
2024-01-22 23:00:00,36.0,20.1,52.0,0.0,,240.0,11.4,,1032.5,,3.0
2024-01-23 00:00:00,36.0,20.8,54.0,0.0,,240.0,12.7,,1032.7,,3.0
2024-01-23 01:00:00,34.0,21.2,59.0,0.0,,240.0,12.7,,1032.5,,3.0
2024-01-23 02:00:00,34.0,21.2,59.0,0.0,,240.0,13.9,,1032.5,,3.0
2024-01-23 03:00:00,34.0,21.2,59.0,0.0,,250.0,13.9,,1032.5,,3.0
2024-01-23 04:00:00,34.0,21.2,59.0,0.0,,250.0,13.9,,1031.7,,2.0
2024-01-23 05:00:00,34.0,21.2,59.0,0.0,,250.0,13.9,,1031.7,,3.0
2024-01-23 06:00:00,34.0,21.9,61.0,0.0,,260.0,11.4,,1031.4,,3.0
2024-01-23 07:00:00,34.0,19.9,56.0,0.0,,250.0,10.3,,1031.3,,3.0
2024-01-23 08:00:00,34.0,19.9,56.0,0.0,,250.0,10.3,,1031.3,,3.0
2024-01-23 09:00:00,34.0,21.2,59.0,0.0,,270.0,9.2,,1030.9,,3.0
2024-01-23 10:00:00,35.1,21.7,58.0,0.0,,260.0,8.1,,1031.1,,3.0
2024-01-23 11:00:00,35.1,21.7,58.0,0.0,,260.0,8.1,,1031.1,,3.0
2024-01-23 12:00:00,35.1,21.0,56.0,0.0,,240.0,5.8,,1031.7,,3.0
2024-01-23 13:00:00,36.0,20.8,54.0,0.0,,260.0,7.0,,1032.5,,3.0
2024-01-23 14:00:00,36.0,20.8,54.0,0.0,,260.0,7.0,,1032.5,,3.0
2024-01-23 15:00:00,37.9,26.1,62.0,0.0,,230.0,5.8,,1033.4,,3.0
2024-01-23 16:00:00,37.9,28.9,70.0,0.0,,250.0,5.8,,1033.4,,3.0
2024-01-23 17:00:00,37.9,28.9,70.0,0.0,,250.0,5.8,,1033.4,,3.0
2024-01-23 18:00:00,37.9,30.0,73.0,0.0,,240.0,5.8,,1032.6,,3.0
2024-01-23 19:00:00,39.2,30.2,70.0,0.0,,260.0,5.8,,1032.4,,3.0
2024-01-23 20:00:00,39.2,30.2,70.0,0.0,,260.0,7.0,,1033.3,,3.0
2024-01-23 21:00:00,39.0,32.2,76.0,0.0,,260.0,5.8,,1034.2,,3.0
2024-01-23 22:00:00,39.2,32.0,75.0,0.0,,260.0,3.4,,1034.2,,3.0
2024-01-23 23:00:00,39.0,32.2,76.0,0.0,,270.0,5.8,,1034.5,,3.0
2024-01-24 00:00:00,39.0,33.1,79.0,0.0,,0.0,0.0,,1034.5,,3.0
2024-01-24 01:00:00,39.0,32.2,76.0,0.0,,240.0,3.4,,1034.8,,3.0
2024-01-24 02:00:00,39.0,32.2,76.0,0.0,,240.0,3.4,,1034.8,,3.0
2024-01-24 03:00:00,39.0,32.2,76.0,0.0,,60.0,5.8,,1035.0,,3.0
2024-01-24 04:00:00,39.0,32.2,76.0,0.0,,40.0,7.0,,1034.5,,3.0
2024-01-24 05:00:00,39.0,32.2,76.0,0.0,,40.0,7.0,,1034.5,,3.0
2024-01-24 06:00:00,39.0,30.0,70.0,0.0,,60.0,8.1,,1034.5,,3.0
2024-01-24 07:00:00,39.0,31.1,73.0,0.0,,50.0,8.1,,1034.9,,3.0
2024-01-24 08:00:00,39.0,31.1,73.0,0.008,,50.0,8.1,,1034.9,,12.0
2024-01-24 09:00:00,39.0,33.1,79.0,0.0,,50.0,7.0,,1034.8,,3.0
2024-01-24 10:00:00,39.0,35.2,86.0,0.0,,30.0,8.1,,1033.7,,3.0
2024-01-24 11:00:00,39.0,35.2,86.0,0.0,,30.0,8.1,,1033.7,,3.0
2024-01-24 12:00:00,39.9,36.1,86.0,0.0,,50.0,5.8,,1034.0,,3.0
